Time = 0.093750 : 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000002, 0.000007, 0.000024, 0.000072, 0.000206, 0.000556, 0.001413, 0.003376, 0.007588, 0.016040, 0.031874, 0.059534, 0.104492, 0.172320, 0.266974, 0.388551, 0.531192, 0.682132, 0.822810, 0.932291, 0.992287, 0.992138, 0.931908, 0.822346, 0.681756, 0.531009, 0.388572, 0.267132, 0.172522, 0.104663, 0.059638, 0.031914, 0.016035, 0.007563, 0.003348, 0.001390, 0.000542, 0.000198, 0.000068, 0.000022, 0.000007, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 
Time = 0.101562 : 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000004, 0.000013, 0.000042, 0.000123, 0.000342, 0.000894, 0.002201, 0.005101, 0.011118, 0.022786, 0.043898, 0.079483, 0.135230, 0.216163, 0.324601, 0.457879, 0.606689, 0.755078, 0.882735, 0.969379, 0.999994, 0.969077, 0.882256, 0.754606, 0.606381, 0.457796, 0.324709, 0.216369, 0.135439, 0.079633, 0.043973, 0.022801, 0.011099, 0.005071, 0.002174, 0.000874, 0.000329, 0.000116, 0.000039, 0.000012, 0.000003, 0.000001, 0.000000, 0.000000, 0.000000, 
Time = 0.109375 : 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000002, 0.000007, 0.000024, 0.000072, 0.000207, 0.000557, 0.001414, 0.003378, 0.007590, 0.016040, 0.031871, 0.059526, 0.104479, 0.172305, 0.266962, 0.388550, 0.531206, 0.682161, 0.822845, 0.932320, 0.992297, 0.992126, 0.931878, 0.822311, 0.681728, 0.530995, 0.388574, 0.267145, 0.172538, 0.104676, 0.059646, 0.031916, 0.016034, 0.007561, 0.003346, 0.001389, 0.000540, 0.000197, 0.000067, 0.000022, 0.000006, 0.000002, 0.000000, 0.000000, 0.000000, 
Time = 0.117188 : 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000004, 0.000013, 0.000042, 0.000123, 0.000343, 0.000895, 0.002203, 0.005103, 0.011119, 0.022785, 0.043892, 0.079472, 0.135215, 0.216148, 0.324594, 0.457885, 0.606712, 0.755112, 0.882769, 0.969400, 0.999993, 0.969055, 0.882221, 0.754573, 0.606359, 0.457791, 0.324717, 0.216384, 0.135453, 0.079644, 0.043979, 0.022802, 0.011098, 0.005069, 0.002172, 0.000873, 0.000329, 0.000116, 0.000038, 0.000012, 0.000003, 0.000001, 0.000000, 0.000000, 
Time = 0.125000 : 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000002, 0.000007, 0.000024, 0.000073, 0.000207, 0.000559, 0.001416, 0.003380, 0.007592, 0.016040, 0.031868, 0.059517, 0.104466, 0.172289, 0.266950, 0.388549, 0.531221, 0.682191, 0.822881, 0.932349, 0.992307, 0.992113, 0.931848, 0.822275, 0.681699, 0.530982, 0.388576, 0.267157, 0.172553, 0.104689, 0.059654, 0.031919, 0.016034, 0.007559, 0.003344, 0.001387, 0.000539, 0.000196, 0.000067, 0.000021, 0.000006, 0.000002, 0.000000, 0.000000, 
Time = 0.132812 : 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000004, 0.000014, 0.000042, 0.000124, 0.000343, 0.000897, 0.002205, 0.005105, 0.011121, 0.022783, 0.043887, 0.079461, 0.135200, 0.216133, 0.324586, 0.457892, 0.606735, 0.755146, 0.882803, 0.969421, 0.999991, 0.969032, 0.882187, 0.754539, 0.606338, 0.457786, 0.324725, 0.216398, 0.135468, 0.079654, 0.043984, 0.022803, 0.011096, 0.005067, 0.002170, 0.000871, 0.000328, 0.000115, 0.000038, 0.000012, 0.000004, 0.000001, 0.000001, 
Time = 0.140625 : 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000002, 0.000008, 0.000024, 0.000073, 0.000208, 0.000560, 0.001418, 0.003382, 0.007594, 0.016041, 0.031865, 0.059509, 0.104452, 0.172273, 0.266938, 0.388548, 0.531236, 0.682220, 0.822917, 0.932377, 0.992318, 0.992101, 0.931818, 0.822240, 0.681671, 0.530969, 0.388578, 0.267169, 0.172569, 0.104702, 0.059662, 0.031922, 0.016034, 0.007557, 0.003341, 0.001385, 0.000538, 0.000196, 0.000067, 0.000021, 0.000007, 0.000001, 0.000001, 
Time = 0.148438 : 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000004, 0.000014, 0.000042, 0.000124, 0.000344, 0.000898, 0.002207, 0.005108, 0.011122, 0.022782, 0.043881, 0.079450, 0.135185, 0.216118, 0.324579, 0.457899, 0.606758, 0.755180, 0.882837, 0.969442, 0.999990, 0.969010, 0.882153, 0.754506, 0.606317, 0.457780, 0.324733, 0.216413, 0.135483, 0.079665, 0.043989, 0.022804, 0.011095, 0.005065, 0.002168, 0.000870, 0.000327, 0.000115, 0.000038, 0.000012, 0.000003, 0.000002, 
Time = 0.156250 : 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000002, 0.000008, 0.000024, 0.000073, 0.000209, 0.000561, 0.001420, 0.003384, 0.007596, 0.016041, 0.031862, 0.059501, 0.104439, 0.172258, 0.266926, 0.388547, 0.531251, 0.682250, 0.822953, 0.932406, 0.992328, 0.992088, 0.931788, 0.822205, 0.681643, 0.530955, 0.388580, 0.267181, 0.172584, 0.104715, 0.059670, 0.031925, 0.016033, 0.007555, 0.003339, 0.001384, 0.000537, 0.000196, 0.000066, 0.000022, 0.000005, 0.000004, 
Time = 0.164062 : 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000004, 0.000014, 0.000043, 0.000125, 0.000345, 0.000900, 0.002209, 0.005110, 0.011124, 0.022781, 0.043876, 0.079439, 0.135170, 0.216104, 0.324571, 0.457905, 0.606781, 0.755214, 0.882871, 0.969462, 0.999989, 0.968988, 0.882118, 0.754473, 0.606295, 0.457775, 0.324741, 0.216428, 0.135498, 0.079675, 0.043994, 0.022805, 0.011094, 0.005062, 0.002166, 0.000868, 0.000327, 0.000113, 0.000039, 0.000009, 0.000007, 
Time = 0.171875 : 0.000004, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000002, 0.000008, 0.000024, 0.000074, 0.000209, 0.000562, 0.001421, 0.003386, 0.007598, 0.016041, 0.031858, 0.059493, 0.104425, 0.172242, 0.266914, 0.388546, 0.531266, 0.682280, 0.822988, 0.932435, 0.992338, 0.992076, 0.931758, 0.822169, 0.681615, 0.530942, 0.388582, 0.267194, 0.172600, 0.104728, 0.059678, 0.031928, 0.016033, 0.007553, 0.003338, 0.001381, 0.000537, 0.000192, 0.000069, 0.000017, 0.000012, 
Time = 0.179688 : 0.000007, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000004, 0.000014, 0.000043, 0.000125, 0.000346, 0.000901, 0.002211, 0.005112, 0.011125, 0.022780, 0.043870, 0.079428, 0.135155, 0.216089, 0.324564, 0.457912, 0.606803, 0.755248, 0.882905, 0.969483, 0.999988, 0.968965, 0.882084, 0.754440, 0.606274, 0.457770, 0.324749, 0.216442, 0.135512, 0.079686, 0.043999, 0.022807, 0.011091, 0.005061, 0.002162, 0.000870, 0.000321, 0.000120, 0.000030, 0.000023, 
Time = 0.187500 : 0.000012, 0.000004, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000002, 0.000008, 0.000025, 0.000074, 0.000210, 0.000563, 0.001423, 0.003389, 0.007600, 0.016042, 0.031855, 0.059484, 0.104412, 0.172226, 0.266902, 0.388545, 0.531281, 0.682309, 0.823024, 0.932464, 0.992349, 0.992063, 0.931728, 0.822134, 0.681587, 0.530929, 0.388584, 0.267206, 0.172615, 0.104741, 0.059685, 0.031932, 0.016031, 0.007554, 0.003332, 0.001385, 0.000528, 0.000204, 0.000052, 0.000040, 
Time = 0.195312 : 0.000022, 0.000007, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000004, 0.000014, 0.000043, 0.000126, 0.000347, 0.000902, 0.002213, 0.005114, 0.011126, 0.022779, 0.043865, 0.079417, 0.135139, 0.216074, 0.324557, 0.457919, 0.606826, 0.755282, 0.882939, 0.969504, 0.999987, 0.968942, 0.882049, 0.754407, 0.606253, 0.457764, 0.324758, 0.216456, 0.135528, 0.079695, 0.044007, 0.022804, 0.011095, 0.005052, 0.002171, 0.000854, 0.000341, 0.000090, 0.000071, 
Time = 0.203125 : 0.000040, 0.000012, 0.000003, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000002, 0.000008, 0.000025, 0.000074, 0.000211, 0.000564, 0.001425, 0.003391, 0.007601, 0.016042, 0.031852, 0.059476, 0.104399, 0.172211, 0.266890, 0.388544, 0.531296, 0.682339, 0.823060, 0.932493, 0.992359, 0.992051, 0.931698, 0.822098, 0.681559, 0.530915, 0.388587, 0.267217, 0.172632, 0.104751, 0.059697, 0.031929, 0.016039, 0.007539, 0.003348, 0.001357, 0.000563, 0.000152, 0.000122, 
Time = 0.210938 : 0.000070, 0.000022, 0.000007, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000004, 0.000014, 0.000043, 0.000126, 0.000348, 0.000904, 0.002215, 0.005116, 0.011128, 0.022778, 0.043859, 0.079406, 0.135124, 0.216059, 0.324549, 0.457925, 0.606849, 0.755317, 0.882973, 0.969524, 0.999985, 0.968920, 0.882014, 0.754374, 0.606231, 0.457761, 0.324763, 0.216475, 0.135537, 0.079713, 0.044001, 0.022821, 0.011071, 0.005082, 0.002124, 0.000914, 0.000255, 0.000208, 
Time = 0.218750 : 0.000122, 0.000040, 0.000012, 0.000003, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000002, 0.000008, 0.000025, 0.000075, 0.000211, 0.000565, 0.001426, 0.003393, 0.007603, 0.016042, 0.031849, 0.059468, 0.104385, 0.172195, 0.266878, 0.388543, 0.531310, 0.682369, 0.823096, 0.932522, 0.992369, 0.992039, 0.931667, 0.822064, 0.681529, 0.530905, 0.388584, 0.267236, 0.172638, 0.104778, 0.059685, 0.031959, 0.016000, 0.007591, 0.003271, 0.001460, 0.000419, 0.000347, 
Time = 0.226562 : 0.000207, 0.000070, 0.000022, 0.000007, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000004, 0.000014, 0.000044, 0.000127, 0.000349, 0.000905, 0.002217, 0.005118, 0.011129, 0.022777, 0.043854, 0.079395, 0.135109, 0.216045, 0.324542, 0.457932, 0.606873, 0.755351, 0.883008, 0.969544, 0.999985, 0.968896, 0.881983, 0.754337, 0.606216, 0.457747, 0.324783, 0.216472, 0.135576, 0.079690, 0.044054, 0.022756, 0.011161, 0.004954, 0.002294, 0.000679, 0.000570, 
Time = 0.234375 : 0.000346, 0.000121, 0.000040, 0.000012, 0.000003, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000002, 0.000008, 0.000025, 0.000075, 0.000212, 0.000566, 0.001428, 0.003395, 0.007605, 0.016043, 0.031846, 0.059459, 0.104372, 0.172179, 0.266866, 0.388542, 0.531326, 0.682398, 0.823133, 0.932549, 0.992381, 0.992023, 0.931642, 0.822021, 0.681511, 0.530877, 0.388608, 0.267219, 0.172695, 0.104733, 0.059773, 0.031852, 0.016150, 0.007384, 0.003546, 0.001083, 0.000921, 
Time = 0.242188 : 0.000569, 0.000206, 0.000070, 0.000022, 0.000006, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000004, 0.000014, 0.000044, 0.000127, 0.000350, 0.000907, 0.002219, 0.005121, 0.011130, 0.022776, 0.043848, 0.079384, 0.135094, 0.216030, 0.324534, 0.457940, 0.606894, 0.755387, 0.883039, 0.969569, 0.999977, 0.968883, 0.881935, 0.754323, 0.606168, 0.457779, 0.324741, 0.216557, 0.135494, 0.079832, 0.043879, 0.023002, 0.010829, 0.005395, 0.001700, 0.001464, 
Time = 0.250000 : 0.000919, 0.000345, 0.000121, 0.000039, 0.000012, 0.000003, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000002, 0.000008, 0.000025, 0.000075, 0.000213, 0.000568, 0.001430, 0.003397, 0.007607, 0.016043, 0.031843, 0.059452, 0.104358, 0.172164, 0.266853, 0.388543, 0.531338, 0.682432, 0.823163, 0.932586, 0.992380, 0.992026, 0.931590, 0.822018, 0.681439, 0.530925, 0.388525, 0.267347, 0.172551, 0.104961, 0.059490, 0.032246, 0.015627, 0.008077, 0.002626, 0.002289, 
Time = 0.257812 : 0.001462, 0.000567, 0.000206, 0.000069, 0.000022, 0.000006, 0.000002, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000004, 0.000014, 0.000044, 0.000128, 0.000350, 0.000908, 0.002221, 0.005123, 0.011132, 0.022774, 0.043843, 0.079372, 0.135080, 0.216013, 0.324530, 0.457941, 0.606924, 0.755411, 0.883087, 0.969570, 1.000004, 0.968821, 0.881955, 0.754215, 0.606249, 0.457634, 0.324938, 0.216315, 0.135853, 0.079382, 0.044498, 0.022190, 0.011899, 0.003992, 0.003521, 
Time = 0.265625 : 0.002287, 0.000918, 0.000344, 0.000120, 0.000039, 0.000012, 0.000003, 0.000001, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, -0.000000, 0.000000, 0.000000, 0.000000, 0.000001, 0.000002, 0.000008, 0.000025, 0.000076, 0.000214, 0.000569, 0.001432, 0.003399, 0.007610, 0.016043, 0.031841, 0.059441, 0.104347, 0.172144, 0.266847, 0.388533, 0.531366, 0.682444, 0.823223, 0.932581, 0.992437, 0.991948, 0.931649, 0.821860, 0.681577, 0.530686, 0.388831, 0.266952, 0.173109, 0.104255, 0.060446, 0.031005, 0.017248, 0.005975, 0.005329, 
